event_id,date,season,home_team,away_team_espn_id,home_n_prior,away_n_prior,home_days_rest,away_days_rest,home_b2b,away_b2b,home_off_rtg,away_off_rtg,home_def_rtg,away_def_rtg,home_net_rtg,away_net_rtg,home_pace,away_pace,home_efg_pct,away_efg_pct,home_ts_pct,away_ts_pct,home_tov_pct,away_tov_pct,home_oreb_pct,away_oreb_pct,home_dreb_pct,away_dreb_pct,home_ast_pct,away_ast_pct,home_fast_break_pts,away_fast_break_pts,home_points_in_paint,away_points_in_paint,baseline_home_points,baseline_away_points,baseline_total_points,baseline_home_margin,label_home_points,label_away_points,label_total_points,label_home_margin,label_home_win
401809801,2025-11-26T04:00Z,2026,LAL,12,10,17,2,3,0,0,115.3951295479836,111.99319370450053,111.95580659530148,118.9772518496354,3.439322952682134,-6.984058145134844,101.49000000000001,98.04379310344828,0.563604873959388,0.5380498087223141,0.6067197755476446,0.5852563342161241,0.15797620594060688,0.1449764730139365,0.2518224215339243,0.22790323646807886,0.7671415910914497,0.725777810134925,0.6146091976758361,0.5968354085513766,14.4,10.2,51.6,47.6,116.91302564738746,111.71348372886193,228.62650937624937,5.199541918525526,135.0,118.0,253.0,17.0,1
401809820,2025-11-29T03:00Z,2026,LAL,6,10,19,3,4,0,0,116.94110071161371,105.36276314154225,112.70781765372297,109.00576145374066,4.233283057890728,-3.6429983121983867,100.66,103.69454782042942,0.5701263500634413,0.5062570131953473,0.613455368298361,0.5470517955473765,0.15791189046841617,0.16056336401768037,0.26760434405903194,0.25227358286672763,0.7673580413079,0.7254568437339981,0.6038591976758361,0.6046800559923355,14.9,18.6,51.8,50.0,115.43317212311473,111.40928732838711,226.84245945150184,4.023884794727621,129.0,119.0,248.0,10.0,1
401810163,2025-12-01T02:30Z,2026,LAL,3,10,20,2,1,0,1,118.14527543426871,110.27329962957226,113.66546349057589,118.69773052094126,4.47981194369279,-8.424430891369026,100.21000000000001,101.64358490566039,0.5770613345835651,0.5136732237771025,0.6204014611900709,0.5539795141817361,0.15661980379536725,0.15401565770737913,0.2611527311558061,0.30055887064262243,0.7706100738282252,0.7348536402530441,0.6058591976758361,0.5817216574715709,14.7,14.3,50.6,56.4,119.51902452972952,109.6168921777179,229.13591670744742,9.90213235201162,133.0,121.0,254.0,12.0,1
401810172,2025-12-02T03:00Z,2026,LAL,21,10,21,1,2,1,0,119.88057314166778,115.03063113443166,114.39482004257971,111.50718054043735,5.485753099088061,3.523450593994336,100.01,101.36999999999998,0.5833554766691487,0.5453233605667169,0.6266058442025884,0.5799289585547869,0.15188538407183375,0.15322360605186774,0.2574658338217165,0.3157392943917844,0.7755348344301404,0.7339670501642441,0.6056017974184357,0.5355738668861593,16.0,14.7,50.8,49.0,112.99739965351814,115.50424339506637,228.50164304858453,-2.5068437415482236,108.0,125.0,233.0,-17.0,0
401809836,2025-12-11T03:00Z,2026,LAL,24,10,23,3,2,0,0,121.85614048193247,117.76846356386996,117.0309429116766,116.71883663270394,4.825197570255842,1.0496269311660469,99.58000000000001,102.31,0.5913471169279461,0.5494030707599518,0.6357537563052678,0.590072201976837,0.14042370412504881,0.11920010527821742,0.24386327727631524,0.2466245764990334,0.7613175649587351,0.7524029543602412,0.5723808968096515,0.5641734620918646,13.2,12.4,50.0,49.0,120.41475532418488,118.50913043337026,238.92388575755513,1.9056248908146216,119.0,132.0,251.0,-13.0,0
401809241,2025-12-26T01:00Z,2026,LAL,10,10,27,2,2,0,0,116.22558480316734,117.19830078353546,122.60692325586005,116.31895643790294,-6.381338452692761,0.8793443456325125,99.20999999999998,98.26245283018868,0.5445465302698421,0.562750022214243,0.5871919351050575,0.5966932507668032,0.1350772583938835,0.17398829072269378,0.27084016463015453,0.3532714608625162,0.7526101739515729,0.7496970716674403,0.555525744241139,0.5921433433418566,11.8,13.5,47.4,57.6,114.80285237786279,118.3873144813809,233.19016685924367,-3.5844621035181063,96.0,119.0,215.0,-23.0,0
401810301,2025-12-29T02:30Z,2026,LAL,23,10,31,3,2,0,0,113.16631117569848,108.2700763645378,123.20994748613882,115.54291924485669,-10.043636310440343,-7.272842880318893,98.57999999999998,101.77132075471698,0.545442186337912,0.5115152162141989,0.5819988754765142,0.547310022238961,0.14317152178697984,0.14062061292094247,0.2636798219128963,0.27354180656196975,0.7226433965429351,0.7009808747960208,0.5423389310543258,0.5942622705035597,11.2,13.7,48.0,47.8,114.5554909588828,115.9433212670411,230.4988122259239,-1.3878303081582999,125.0,101.0,226.0,24.0,1
401810315,2025-12-31T03:30Z,2026,LAL,8,10,32,2,2,0,0,114.90692374736315,117.07451719417682,120.93838973449223,109.72287313705772,-6.031465987129065,7.351644057119108,98.50999999999999,101.51679245283017,0.5473031413940916,0.5334319040946351,0.5841293914421589,0.5699854947319966,0.1374306949625313,0.13834377960942354,0.27059556118157674,0.34756895500426743,0.7099138983789205,0.7200379762339076,0.5516279813916377,0.6322920941909717,12.4,20.1,49.0,59.2,112.32994440030362,119.02239583828916,231.35234023859277,-6.6924514379855395,106.0,128.0,234.0,-22.0,0
401810340,2026-01-03T03:30Z,2026,LAL,29,10,33,3,3,0,0,112.5046874312731,113.96134118200283,120.98167327171905,109.78849432118588,-8.476985840445966,4.172846860816943,99.11999999999999,105.99415094339622,0.5417460460504111,0.5547788215500382,0.5776991958138087,0.5907934660190616,0.14646713529236785,0.15279328436382789,0.2626396959086382,0.2491458290272747,0.7253274322135069,0.7129168384525528,0.5682127479764044,0.6795023395269804,12.5,17.1,47.6,51.6,113.98869308915421,120.47534232439308,234.4640354135473,-6.486649235238872,128.0,121.0,249.0,7.0,1
401810356,2026-01-05T02:30Z,2026,LAL,29,10,34,2,2,0,0,113.29088268118838,114.25837459591935,118.90098883321293,112.84690776920972,-5.610106152024565,1.4114668267096364,100.42999999999999,105.88415094339624,0.5553824096867747,0.5594253571305625,0.589818893648812,0.5917569215318805,0.15023648406096238,0.14558764728806092,0.25638969590863825,0.23254503851344072,0.7313880382741129,0.716389060674775,0.5805359802996366,0.6790675569182847,12.5,17.3,51.0,52.4,116.63856558247383,120.26019025096042,236.89875583343425,-3.6216246684865894,120.0,114.0,234.0,6.0,1
401810396,2026-01-10T03:30Z,2026,LAL,15,10,37,2,2,0,0,111.16798121111817,113.30070785420988,116.2899870624663,111.58698425908831,-5.122005851348143,1.7137235951215506,100.12,98.75,0.5499215415712118,0.5552532686250989,0.5841508933097408,0.5899444439636818,0.1507972770463717,0.14435929637937284,0.24160764997515302,0.21766550322456163,0.7264573491449314,0.7637548750218415,0.5999117277326815,0.6109037808451772,13.3,10.3,51.6,43.0,110.74819995764992,114.14675374519848,224.8949537028484,-3.3985537875485647,101.0,105.0,206.0,-4.0,0
401810424,2026-01-14T03:30Z,2026,LAL,1,10,41,1,2,1,0,110.67359822261282,111.52568681144797,116.66069278778495,108.7789388339605,-5.987094565172164,2.7467479774874723,99.15,105.05,0.5528689973412482,0.5552814147616012,0.5845179088605794,0.5787179684993669,0.15680120890755314,0.13083230575829946,0.2462975042496319,0.19132213717208355,0.7311110287986111,0.7675867643742905,0.6105611657442841,0.7231314603238115,12.8,18.5,51.4,50.4,108.66960456235924,116.4891467854084,225.15875134776763,-7.8195422230491545,141.0,116.0,257.0,25.0,1
401810441,2026-01-16T03:30Z,2026,LAL,30,10,40,2,3,0,0,113.28755197166701,120.45670265180237,114.28348426412656,112.36201083779376,-0.9959322924595153,8.094691814008609,99.72999999999999,97.99,0.5665905502194276,0.5679650112431087,0.6002088754901126,0.6024861953511074,0.15478871880653428,0.15128576361218193,0.24463083758296528,0.3275571369666513,0.739954566213577,0.7729841010332924,0.6291509093340275,0.642049860069136,14.6,14.4,52.4,46.0,111.53857889671644,116.03207439254363,227.57065328926006,-4.49349549582719,117.0,135.0,252.0,-18.0,0
401810462,2026-01-19T02:30Z,2026,LAL,28,10,43,1,2,1,0,114.02813272718743,112.58061371823734,118.31917886417531,110.45564546536473,-4.291046136987873,2.124968252872603,100.22,98.00037735849057,0.5583846517606668,0.5042753403479808,0.5953466897177828,0.5432393035301329,0.14583627937366636,0.1082960642508601,0.2485070822486836,0.2841863331277951,0.7364439709006562,0.7575552338322287,0.6286257458944653,0.6816220750831408,15.7,20.4,51.2,55.6,107.9058536186544,114.42261004420759,222.328463662862,-6.516756425553183,110.0,93.0,203.0,17.0,1
401810595,2026-02-06T03:00Z,2026,LAL,20,10,50,2,2,0,0,115.87839327308093,118.6520720736556,113.83719641972195,115.06163810315562,2.041196853358966,3.590433970499985,99.61,97.85867924528301,0.5736680589103408,0.5495980119297064,0.6016093592112927,0.587288095686189,0.13330174221267357,0.11958990822954521,0.21873062767799606,0.2776786220613326,0.732221261024758,0.7093529090520778,0.5956980764579692,0.622031107556714,18.6,16.6,51.6,50.8,114.00855745182412,114.77337197022312,228.78192942204726,-0.7648145183990067,119.0,115.0,234.0,4.0,1
401810608,2026-02-08T01:30Z,2026,LAL,9,10,52,2,2,0,0,116.05924231172551,112.65819909317028,112.06106849282305,111.72876575925004,3.9981738189024645,0.9294333339202543,99.71000000000001,103.42,0.5780016404442201,0.5719577960418146,0.6055353184044823,0.5961846067960772,0.13995508316070324,0.1550238568434354,0.2292234734649595,0.21297308046959573,0.7586101499136471,0.7194405420345078,0.597537903297796,0.717322930627011,19.0,16.4,53.6,43.6,115.67644519864315,114.11806206185706,229.7945072605002,1.558383136786091,105.0,99.0,204.0,6.0,1
401810624,2026-02-10T03:00Z,2026,LAL,25,10,53,2,3,0,0,115.35028523416042,115.5086156097502,112.49265258237726,108.14311884654828,2.85763265178317,7.365496763201928,99.89000000000001,99.44,0.5802267043828391,0.5566669330758869,0.6099316132040682,0.5942734461447905,0.14774015635405294,0.1286698161627401,0.22341990203638812,0.21473082804311688,0.7572791827441705,0.7215363863073603,0.6194194363988413,0.6229860232760929,18.6,12.0,53.4,42.4,111.37235058851917,113.61873197184191,224.99108256036106,-2.246381383322742,110.0,119.0,229.0,-9.0,0
401810629,2026-02-11T03:30Z,2026,LAL,24,10,53,1,4,1,0,114.46884536616419,113.8633073692467,113.33941454599547,107.54428448846654,1.129430820168722,6.319022880780173,100.21000000000001,102.41000000000001,0.5795525793111237,0.5607754083040708,0.609138150860981,0.5900507215415065,0.14931153124497282,0.13130942435609172,0.21814212425861035,0.21959648572804383,0.7348154146282286,0.7640621527578049,0.6218003887797937,0.6565360440087653,17.3,19.4,53.0,53.0,109.08692840002732,115.08953878616593,224.17646718619324,-6.002610386138613,108.0,136.0,244.0,-28.0,0
401810646,2026-02-13T03:00Z,2026,LAL,6,10,53,2,2,0,0,114.18421141910078,109.19965102366606,114.89065055655999,113.427814145517,-0.7064391374592021,-4.2281631218509546,100.88000000000001,104.22999999999999,0.5825539162095195,0.5147785075300597,0.6124956040335786,0.5530230992919142,0.15622216986626525,0.12363286327652848,0.21605153192411555,0.22945468159522758,0.7428385211750833,0.7453659110450225,0.6178979497554036,0.565881190357294,17.5,19.5,52.8,53.6,116.71375640889688,114.9079043928004,231.6216608016973,1.8058520160964804,124.0,104.0,228.0,20.0,1
401810664,2026-02-21T03:15Z,2026,LAL,12,10,55,8,1,0,1,115.55062342381068,111.99545505866502,114.80987068854608,112.65136763053314,0.7407527352645854,-0.6559125718681604,100.39000000000001,97.36000000000001,0.5919596009640414,0.5534936573116295,0.6211521066528451,0.5904197173800844,0.1539493803594332,0.14725583681867485,0.2121299632966646,0.22261487749172765,0.7534660515394558,0.7464060747122491,0.6258146164220701,0.6171368426164475,17.7,14.2,54.6,50.2,112.81735932749123,108.76307642878918,221.5804357562804,4.054282898702056,125.0,122.0,247.0,3.0,1
401810678,2026-02-22T23:30Z,2026,LAL,2,10,55,1,2,1,0,114.90793881373475,113.93113897084433,114.98180161123534,104.81190567161589,-0.07386279750059313,9.119233299228451,100.58000000000001,95.13000000000001,0.5878706483098088,0.5299357676568004,0.6181895785115759,0.552129171129841,0.15776516349776434,0.13411839784231339,0.2177487399680728,0.311002785339958,0.7399525380259424,0.7609114429574321,0.6397474227461808,0.5996427037542892,16.7,8.8,54.4,45.6,104.27832410325284,112.00137900329705,216.2797031065499,-7.723054900044204,89.0,111.0,200.0,-22.0,0
401810695,2026-02-25T03:30Z,2026,LAL,19,10,56,3,2,0,0,114.06168332424735,111.59152219184,113.35762584400254,108.1642976996728,0.7040574802447981,3.427224492167183,100.39000000000001,100.54862068965517,0.5784198181693236,0.5423776776036434,0.6094031468094478,0.5876700024575439,0.14969880169466476,0.12846136084870236,0.21407527058031772,0.17410510635755533,0.7507858713592757,0.7550223354392881,0.6388424453706154,0.6746507087683558,16.3,17.2,53.8,43.2,111.63445527088001,113.00242882908815,224.63688409996814,-1.367973558208135,109.0,110.0,219.0,-1.0,0
401810733,2026-03-02T02:30Z,2026,LAL,23,10,61,1,3,1,0,114.08255828762677,108.6201111734986,114.17500404999421,121.8870876053013,-0.09244576236745879,-13.26697643180269,98.99000000000001,102.49000000000001,0.5738951536850561,0.4910663626294832,0.6085165281222077,0.532107269180252,0.14681220342859144,0.12888635875406043,0.2078183838356261,0.29275028080009097,0.7691500180230157,0.7793707923055327,0.6292027839260339,0.6218648038505373,12.5,14.5,51.8,54.6,115.29217331717983,112.22189953807334,227.51407285525318,3.0702737791064862,128.0,104.0,232.0,24.0,1
401810746,2026-03-04T03:30Z,2026,LAL,3,10,62,2,2,0,0,115.09049487118003,116.91897362266127,113.21603990277201,115.57977458028772,1.874454968408002,1.3391990423735745,98.88000000000001,102.13132075471698,0.5720772167068713,0.5683856247455896,0.6047739724797107,0.6049686761621433,0.1352665228165313,0.14567669964940272,0.19840661912974372,0.2563044668854699,0.7438974927704907,0.7055740481541382,0.6401795730943125,0.6399746763012365,12.7,22.0,50.2,56.2,115.91833880321492,115.64935755163,231.56769635484494,0.26898125158491837,110.0,101.0,211.0,9.0,1
401810769,2026-03-07T03:30Z,2026,LAL,11,10,62,1,2,1,0,115.48736514892053,108.40842482815908,113.18024643796886,120.06271208232079,2.3071187109516575,-11.654287254161707,99.28999999999999,104.49830188679243,0.5702390437107531,0.5483742282394835,0.6010706028362961,0.5805216963961242,0.12815451903355757,0.15527179633113292,0.2014720953202199,0.18877501521170237,0.7564812395818045,0.754716379204184,0.6388242617390012,0.6880198737484787,15.4,14.9,51.4,47.4,116.4056993520244,112.89294758668724,229.29864693871164,3.512751765337157,128.0,117.0,245.0,11.0,1
401810777,2026-03-08T19:30Z,2026,LAL,18,10,65,1,1,1,1,117.86002054544319,116.10029852813678,111.83190270474908,102.84623336083715,6.028117840694098,13.25406516729962,98.88,98.91999999999999,0.5784743378284002,0.5657361680116204,0.6107847379160337,0.5918131290464224,0.12393099245366979,0.13867809887668456,0.2069240321925298,0.2636627796750982,0.7556756541897529,0.7872246384699386,0.638282256318947,0.6888821388931831,15.0,17.3,51.6,47.8,105.86506527995593,109.33109930437219,215.19616458432813,-3.4660340244162597,110.0,97.0,207.0,13.0,1
401810801,2026-03-11T03:00Z,2026,LAL,16,10,64,3,4,0,0,116.61356977180567,113.02406559814025,111.27434582331514,109.6792557178392,5.339223948490514,3.3448098803010398,98.73,102.5,0.5693155666541252,0.5668668032641617,0.6040724517795909,0.5998755787829306,0.12516305869755634,0.1519775163478321,0.2020020634050148,0.22863032070728057,0.7412019699792265,0.7333890291261373,0.6225084467951374,0.5997693657397363,14.1,19.2,48.2,50.8,113.84226318320312,112.83892332584868,226.6811865090518,1.0033398573544332,120.0,106.0,226.0,14.0,1
